duration_frames;key_t;delay_frames;offset;ID;condition;correct_resp;rt;duration_measured;img;no;gender;age;response;onset
30;1952.5110750198364;60;;a;face_exp;;0.7734589576721191;;m0202.jpg;578;female;24;4;
30;1955.7786359786987;60;;a;face_exp;;0.7654669284820557;;m0514.jpg;579;female;24;2;
30;1958.8833718299866;60;;a;face_exp;;0.6113808155059814;;f0202.jpg;580;female;24;2;
30;1962.1668310165405;60;;a;face_exp;;0.7864739894866943;;f0107.jpg;581;female;24;7;
30;1965.5097229480743;60;;a;face_exp;;0.8371059894561768;;f0208.jpg;582;female;24;2;
30;1968.5993869304657;60;;a;face_exp;;0.5843920707702637;;m0213.jpg;583;female;24;1;
30;1971.8086059093475;60;;a;face_exp;;0.7020459175109863;;m0507.jpg;584;female;24;3;
30;1974.9437680244446;60;;a;face_exp;;0.6283981800079346;;f0110.jpg;585;female;24;7;
30;1978.242635011673;60;;a;face_exp;;0.8022310733795166;;f0115.jpg;586;female;24;2;
30;1981.3306019306183;60;;a;face_exp;;0.5812249183654785;;m0503.jpg;587;female;24;2;
30;1984.5955140590668;60;;a;face_exp;;0.7711691856384277;;m0212.jpg;588;female;24;1;
30;1988.4476959705353;60;;a;face_exp;;1.3478939533233643;;f0214.jpg;589;female;24;6;
30;1994.2467069625854;60;;a;face_exp;;3.30314302444458;;m0508.jpg;590;female;24;2;
30;1997.6384840011597;60;;a;face_exp;;0.8959059715270996;;m0211.jpg;591;female;24;2;
30;2000.9146440029144;60;;a;face_exp;;0.7795510292053223;;f0107.jpg;592;female;24;5;
30;2003.9762949943542;60;;a;face_exp;;0.5656960010528564;;m0503.jpg;593;female;24;2;
30;2007.3022549152374;60;;a;face_exp;;0.8334360122680664;;f0103.jpg;594;female;24;4;
30;2010.4565579891205;60;;a;face_exp;;0.6453919410705566;;m0514.jpg;595;female;24;2;
30;2013.7872400283813;60;;a;face_exp;;0.8342750072479248;;m0501.jpg;596;female;24;2;
30;2017.0481379032135;60;;a;face_exp;;0.7527730464935303;;m0209.jpg;597;female;24;4;
30;2020.147232055664;60;;a;face_exp;;0.5930521488189697;;m0201.jpg;598;female;24;1;
30;2023.7560968399048;60;;a;face_exp;;1.1102449893951416;;m0206.jpg;599;female;24;8;
30;2027.3137290477753;60;;a;face_exp;;1.0581481456756592;;m0502.jpg;600;female;24;2;
